ModbusId,UnitName,UnitId,FunctionGroup,FunctionNumber,DatapointId,DatapointName,Type,TypeName,Decimal,FunctionGroup name,Function name,Steps,Min. value,Max. value,Writable,unit,Commentary,Text 0,Text 1,Text 2,Text 3,Text 4,Text 5,Text 6,Text 7,Text 8,Text 9,Text 10,Text 11,Text 12,Text 13,Text 14,Text 15,Text 16,Text 17,Text 18,Text 19,Text 20,Text 21,Text 22,Text 23,Text 24,Text 25,Text 26,Text 27,Text 28,Text 29,Text 30,Text 31
116,SOL,66,0,0,29042,Aktiver Fehler 1_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,SOL,66,0,0,29042,Aktiver Fehler 1_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,SOL,66,0,0,29042,Aktiver Fehler 1_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,SOL,66,0,0,29043,Aktiver Fehler 2_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,SOL,66,0,0,29043,Aktiver Fehler 2_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,SOL,66,0,0,29043,Aktiver Fehler 2_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,SOL,66,0,0,29043,Aktiver Fehler 2_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,SOL,66,0,0,29043,Aktiver Fehler 2_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,SOL,66,0,0,29043,Aktiver Fehler 2_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,SOL,66,0,0,29043,Aktiver Fehler 2_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,SOL,66,0,0,29043,Aktiver Fehler 2_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,SOL,66,0,0,29043,Aktiver Fehler 2_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,SOL,66,0,0,29044,Aktiver Fehler 3_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,SOL,66,0,0,29044,Aktiver Fehler 3_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,SOL,66,0,0,29044,Aktiver Fehler 3_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,SOL,66,0,0,29044,Aktiver Fehler 3_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,SOL,66,0,0,29044,Aktiver Fehler 3_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,SOL,66,0,0,29044,Aktiver Fehler 3_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,SOL,66,0,0,29044,Aktiver Fehler 3_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,SOL,66,0,0,29044,Aktiver Fehler 3_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,SOL,66,0,0,29044,Aktiver Fehler 3_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,SOL,66,0,0,29045,Aktiver Fehler 4_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,SOL,66,0,0,29045,Aktiver Fehler 4_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,SOL,66,0,0,29045,Aktiver Fehler 4_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,SOL,66,0,0,29045,Aktiver Fehler 4_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,SOL,66,0,0,29045,Aktiver Fehler 4_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,SOL,66,0,0,29045,Aktiver Fehler 4_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,SOL,66,0,0,29045,Aktiver Fehler 4_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,SOL,66,0,0,29045,Aktiver Fehler 4_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,SOL,66,0,0,29045,Aktiver Fehler 4_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,SOL,66,0,0,29046,Aktiver Fehler 5_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,SOL,66,0,0,29046,Aktiver Fehler 5_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,SOL,66,0,0,29046,Aktiver Fehler 5_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,SOL,66,0,0,29046,Aktiver Fehler 5_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,SOL,66,0,0,29046,Aktiver Fehler 5_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,SOL,66,0,0,29046,Aktiver Fehler 5_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,SOL,66,0,0,29046,Aktiver Fehler 5_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,SOL,66,0,0,29046,Aktiver Fehler 5_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,SOL,66,0,0,29046,Aktiver Fehler 5_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,SOL,66,22,0,2056,Status Solarregelung,1,U8,0,Kollektor,Kollektor 1,1,0,3,No,,Status Solarfunktionen#0= Abgeschaltet#1= Ladung aktiv#2= St”rung#3= Warnung / Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,SOL,66,22,1,2056,Status Solarregelung,1,U8,0,Kollektor,Kollektor 2,1,0,3,No,,Status Solarfunktionen#0= Abgeschaltet#1= Ladung aktiv#2= St”rung#3= Warnung / Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,SOL,66,23,0,16,TU Speicher unten Temp.,1,S16,1,Solarspeicher,Solarspeicher 1,1,0,1000,No,°C,Aktuelle Temperatur im Solarspeicher unten. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,SOL,66,23,0,15,TO Speicher oben Temp.,1,S16,1,Solarspeicher,Solarspeicher 1,1,0,1000,No,°C,Aktuelle Temperatur im Puffer / Speicher Oben. Dieser Wert kann lokal oder vom Systemregler Puffer (00-015) / WW-Speicher (00-004) kommen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,SOL,66,23,1,16,TU Speicher unten Temp.,1,S16,1,Solarspeicher,Solarspeicher 2,1,0,1000,No,°C,Aktuelle Temperatur im Solarspeicher unten. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,SOL,66,23,1,15,TO Speicher oben Temp.,1,S16,1,Solarspeicher,Solarspeicher 2,1,0,1000,No,°C,Aktuelle Temperatur im Puffer / Speicher Oben. Dieser Wert kann lokal oder vom Systemregler Puffer (00-015) / WW-Speicher (00-004) kommen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,SOL,66,23,2,16,TU Speicher unten Temp.,1,S16,1,Solarspeicher,Solarspeicher 3,1,0,1000,No,°C,Aktuelle Temperatur im Solarspeicher unten. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,SOL,66,23,2,15,TO Speicher oben Temp.,1,S16,1,Solarspeicher,Solarspeicher 3,1,0,1000,No,°C,Aktuelle Temperatur im Puffer / Speicher Oben. Dieser Wert kann lokal oder vom Systemregler Puffer (00-015) / WW-Speicher (00-004) kommen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,SOL,66,23,3,16,TU Speicher unten Temp.,1,S16,1,Solarspeicher,Solarspeicher 4,1,0,1000,No,°C,Aktuelle Temperatur im Solarspeicher unten. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,SOL,66,23,3,15,TO Speicher oben Temp.,1,S16,1,Solarspeicher,Solarspeicher 4,1,0,1000,No,°C,Aktuelle Temperatur im Puffer / Speicher Oben. Dieser Wert kann lokal oder vom Systemregler Puffer (00-015) / WW-Speicher (00-004) kommen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,SOL,66,22,0,62,VSol Volumenstrom Solarkreis,1,S16,2,Kollektor,Kollektor 1,1,0,0,No,l/min,VSol Volumenstrom Solarkreis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,SOL,66,22,0,60,TKV Kollektorvorlauf Temp.,1,S16,1,Kollektor,Kollektor 1,1,-300,3000,No,°C,TKV Kollektorvorlauf Temperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,SOL,66,22,0,61,TKR Kollektorruecklauf Temp.,1,S16,1,Kollektor,Kollektor 1,1,0,1000,No,°C,TKR Kollektorr?cklauf Temperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,SOL,66,22,0,1050,PS akt. Drehzahl Pumpe Solar,1,U8,0,Kollektor,Kollektor 1,1,0,100,No,%,PS akt. Drehzahl Pumpe Solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,SOL,66,22,1,62,VSol Volumenstrom Solarkreis,1,S16,2,Kollektor,Kollektor 2,1,0,0,No,l/min,VSol Volumenstrom Solarkreis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,SOL,66,22,1,60,TKV Kollektorvorlauf Temp.,1,S16,1,Kollektor,Kollektor 2,1,-300,3000,No,°C,TKV Kollektorvorlauf Temperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,SOL,66,22,1,61,TKR Kollektorruecklauf Temp.,1,S16,1,Kollektor,Kollektor 2,1,0,1000,No,°C,TKR Kollektorr?cklauf Temperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,SOL,66,22,1,1050,PS akt. Drehzahl Pumpe Solar,1,U8,0,Kollektor,Kollektor 2,1,0,100,No,%,PS akt. Drehzahl Pumpe Solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,SOL,67,22,0,14,TKO1 Kollektor Temperatur,1,S16,1,Kollektor,Kollektor 1,1,-300,3000,No,°C,TKO1 Kollektor Temperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,SOL,67,22,1,14,TKO2 Kollektor Temperatur,1,S16,1,Kollektor,Kollektor 2,1,-300,3000,No,°C,TKO2 Kollektor Temperatur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,SOL,67,22,1,2034,Gesamtertrag Kollektor_high,2,S32,0,Kollektor,Kollektor 2,1,0,0,No,kWh,Gesamtertrag Kollektor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,SOL,67,22,1,2034,Gesamtertrag Kollektor_low,1,S32,0,Kollektor,Kollektor 2,1,0,0,No,kWh,Gesamtertrag Kollektor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,SOL,67,22,1,2030,Kollektorleistung aktuell,1,S16,1,Kollektor,Kollektor 2,1,0,32767,No,kW,Kollektorleistung aktuell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,SOL,67,22,0,2032,Betriebsstunden PS Pumpe Solar,1,U16,0,Kollektor,Kollektor 1,1,0,65535,No,h,"Unter 81 Zuruecksetzen der Betriebsstunden (nur aenderung auf ""0"" moeglich)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,SOL,67,22,1,2032,Betriebsstunden PS Pumpe Solar,1,U16,0,Kollektor,Kollektor 2,1,0,65535,No,h,"Unter 81 Zuruecksetzen der Betriebsstunden (nur aenderung auf ""0"" moeglich)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,SOL,67,22,0,2034,Gesamtertrag Kollektor_high,2,S32,0,Kollektor,Kollektor 1,1,0,0,No,kWh,Gesamtertrag Kollektor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,SOL,67,22,0,2034,Gesamtertrag Kollektor_low,1,S32,0,Kollektor,Kollektor 1,1,0,0,No,kWh,Gesamtertrag Kollektor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,SOL,67,22,0,2030,Kollektorleistung aktuell,1,S16,1,Kollektor,Kollektor 1,1,0,32767,No,kW,Kollektorleistung aktuell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,SOL,67,0,0,23084,Relaistest aktivieren,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Relaistest aktivieren#0=AUS#1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,SOL,67,0,0,21036,VA1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,SOL,67,0,0,21037,VA2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,SOL,67,0,0,21038,VA3 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,SOL,67,0,0,21039,VA1-FE1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,SOL,67,0,0,21040,VA2-FE1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,SOL,67,0,0,21041,VA3-FE1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,SOL,67,0,0,21043,VA1-FE2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,SOL,67,0,0,21044,VA2-FE2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,SOL,67,0,0,21045,VA3-FE2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,1,0,1,Yes,,Status Ausgang / Aktivierung 0=AUS 1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,SOL,67,0,0,21078,VA0-10V/PWM HW-Ausgang,1,U8,0,Allgemein,Allgemein,5,0,100,Yes,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, 0-10V Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,SOL,67,0,0,21079,VA0-10V/PWM-FE1 HW-Ausgang,1,U8,0,Allgemein,Allgemein,5,0,100,Yes,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, 0-10V Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,SOL,67,0,0,21080,VA0-10V/PWM-FE2 HW-Ausgang,1,U8,0,Allgemein,Allgemein,5,0,100,Yes,%,"Status Ausgang / Aktivierung 0-100% (5% Schritte, 0-10V Ausgang muss konfig. sein)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,SOL,67,0,0,29042,Aktiver Fehler 1_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,SOL,67,0,0,29042,Aktiver Fehler 1_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,SOL,67,0,0,29042,Aktiver Fehler 1_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,SOL,67,0,0,29042,Aktiver Fehler 1_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,SOL,67,0,0,29042,Aktiver Fehler 1_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,SOL,67,0,0,29042,Aktiver Fehler 1_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,SOL,67,0,0,29042,Aktiver Fehler 1_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,SOL,67,0,0,29042,Aktiver Fehler 1_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,SOL,67,0,0,29042,Aktiver Fehler 1_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,SOL,67,0,0,29043,Aktiver Fehler 2_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,SOL,67,0,0,29043,Aktiver Fehler 2_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,SOL,67,0,0,29043,Aktiver Fehler 2_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,SOL,67,0,0,29043,Aktiver Fehler 2_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,SOL,67,0,0,29043,Aktiver Fehler 2_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,SOL,67,0,0,29043,Aktiver Fehler 2_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,SOL,67,0,0,29043,Aktiver Fehler 2_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,SOL,67,0,0,29043,Aktiver Fehler 2_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,SOL,67,0,0,29043,Aktiver Fehler 2_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,SOL,67,0,0,29044,Aktiver Fehler 3_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,SOL,67,0,0,29044,Aktiver Fehler 3_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,SOL,67,0,0,29044,Aktiver Fehler 3_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,SOL,67,0,0,29044,Aktiver Fehler 3_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,SOL,67,0,0,29044,Aktiver Fehler 3_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,SOL,67,0,0,29044,Aktiver Fehler 3_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,SOL,67,0,0,29044,Aktiver Fehler 3_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,SOL,67,0,0,29044,Aktiver Fehler 3_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,SOL,67,0,0,29044,Aktiver Fehler 3_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,SOL,67,0,0,29045,Aktiver Fehler 4_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,SOL,67,0,0,29045,Aktiver Fehler 4_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,SOL,67,0,0,29045,Aktiver Fehler 4_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,SOL,67,0,0,29045,Aktiver Fehler 4_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,SOL,67,0,0,29045,Aktiver Fehler 4_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,SOL,67,0,0,29045,Aktiver Fehler 4_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,SOL,67,0,0,29045,Aktiver Fehler 4_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,SOL,67,0,0,29045,Aktiver Fehler 4_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,SOL,67,0,0,29045,Aktiver Fehler 4_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,SOL,67,0,0,29046,Aktiver Fehler 5_appearance_time,3,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,SOL,67,0,0,29046,Aktiver Fehler 5_appearance_date,4,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,SOL,67,0,0,29046,Aktiver Fehler 5_disappear_time,5,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,SOL,67,0,0,29046,Aktiver Fehler 5_disappear_date,6,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,SOL,67,0,0,29046,Aktiver Fehler 5_source,7,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,SOL,67,0,0,29046,Aktiver Fehler 5_function_group,8,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,SOL,67,0,0,29046,Aktiver Fehler 5_function_number,9,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,SOL,67,0,0,29046,Aktiver Fehler 5_error_type,10,U8,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,SOL,67,0,0,29046,Aktiver Fehler 5_error_code,11,U16,0,Allgemein,Allgemein,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,SOL,67,22,0,2056,Status Solarregelung,1,U8,0,Kollektor,Kollektor 1,1,0,3,No,,Status Solarfunktionen#0= Abgeschaltet#1= Ladung aktiv#2= St”rung#3= Warnung / Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,SOL,67,22,1,2056,Status Solarregelung,1,U8,0,Kollektor,Kollektor 2,1,0,3,No,,Status Solarfunktionen#0= Abgeschaltet#1= Ladung aktiv#2= St”rung#3= Warnung / Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,SOL,67,23,0,16,TU Speicher unten Temp.,1,S16,1,Solarspeicher,Solarspeicher 1,1,0,1000,No,°C,Aktuelle Temperatur im Solarspeicher unten. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,SOL,67,23,0,15,TO Speicher oben Temp.,1,S16,1,Solarspeicher,Solarspeicher 1,1,0,1000,No,°C,Aktuelle Temperatur im Puffer / Speicher Oben. Dieser Wert kann lokal oder vom Systemregler Puffer (00-015) / WW-Speicher (00-004) kommen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,SOL,67,23,1,16,TU Speicher unten Temp.,1,S16,1,Solarspeicher,Solarspeicher 2,1,0,1000,No,°C,Aktuelle Temperatur im Solarspeicher unten. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
