Register Address,UnitName,UnitId,FunctionGroup,FunctionNumber,DatapointId,DatapointName,Type,TypeName,Decimal,FunctionGroup name,Function name,Steps,Min. value,Max. value,Writable,unit,Commentary,Text 0,Text 1,Text 2,Text 3,Text 4,Text 5,Text 6,Text 7,Text 8,Text 9,Text 10,Text 11,Text 12,Text 13,Text 14,Text 15,Text 16,Text 17,Text 18,Text 19,Text 20,Text 21,Text 22,Text 23,Text 24,Text 25,Text 26,Text 27,Text 28,Text 29,Text 30,Text 31
146,SOL,66,0,0,29046,Active error 5_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,SOL,66,0,0,29046,Active error 5_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,SOL,66,0,0,29046,Active error 5_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,SOL,66,0,0,29046,Active error 5_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,SOL,66,0,0,29046,Active error 5_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,SOL,66,0,0,29046,Active error 5_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,SOL,66,0,0,29046,Active error 5_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,SOL,66,0,0,29046,Active error 5_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,SOL,66,0,0,29046,Active error 5_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,SOL,66,22,0,2056,Solar controller status,1,U8,0,Collector,Collector 1,1,0,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,SOL,66,22,1,2056,Solar controller status,1,U8,0,Collector,Collector 2,1,0,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,SOL,66,23,0,16,TU storage tank bottom temp.,1,S16,1,Solar storage tank,Solar st. tank 1,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,SOL,66,23,0,15,TO storage tank top temp.,1,S16,1,Solar storage tank,Solar st. tank 1,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,SOL,66,23,1,16,TU storage tank bottom temp.,1,S16,1,Solar storage tank,Solar st. tank 2,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,SOL,66,23,1,15,TO storage tank top temp.,1,S16,1,Solar storage tank,Solar st. tank 2,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,SOL,66,23,2,16,TU storage tank bottom temp.,1,S16,1,Solar storage tank,Solar st. tank 3,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,SOL,66,23,2,15,TO storage tank top temp.,1,S16,1,Solar storage tank,Solar st. tank 3,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,SOL,66,23,3,16,TU storage tank bottom temp.,1,S16,1,Solar storage tank,Solar st. tank 4,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,SOL,66,23,3,15,TO storage tank top temp.,1,S16,1,Solar storage tank,Solar st. tank 4,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,SOL,66,22,0,62,Vset volume flow solar circuit,1,S16,2,Collector,Collector 1,1,0,0,No,l/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,SOL,66,22,0,60,TKV collector supply temp.,1,S16,1,Collector,Collector 1,1,-300,3000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,SOL,66,22,0,61,TKR collector return temp.,1,S16,1,Collector,Collector 1,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,SOL,66,22,0,1050,Current speed pump Solar,1,U8,0,Collector,Collector 1,1,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,SOL,66,22,1,62,Vset volume flow solar circuit,1,S16,2,Collector,Collector 2,1,0,0,No,l/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,SOL,66,22,1,60,TKV collector supply temp.,1,S16,1,Collector,Collector 2,1,-300,3000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,SOL,66,22,1,61,TKR collector return temp.,1,S16,1,Collector,Collector 2,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,SOL,66,22,1,1050,Current speed pump Solar,1,U8,0,Collector,Collector 2,1,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,SOL,67,22,0,14,TKO1 collector temperature,1,S16,1,Collector,Collector 1,1,-300,3000,No,°C,TKO1 collector temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,SOL,67,22,1,14,TKO2 collector temperature,1,S16,1,Collector,Collector 2,1,-300,3000,No,°C,TKO2 collector temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,SOL,67,22,1,2034,Total yield collector_high,2,S32,0,Collector,Collector 2,1,0,0,No,kWh,Total yield collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,SOL,67,22,1,2034,Total yield collector_low,1,S32,0,Collector,Collector 2,1,0,0,No,kWh,Total yield collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,SOL,67,22,1,2030,Current collector output,1,S16,1,Collector,Collector 2,1,0,32767,No,kW,Current collector output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,SOL,67,22,0,2032,Operating hours pump Solar,1,U16,0,Collector,Collector 1,1,0,65535,No,h,"Under 81 Resetting the operating hours (only possible to change to ""0"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,SOL,67,22,1,2032,Operating hours pump Solar,1,U16,0,Collector,Collector 2,1,0,65535,No,h,"Under 81 Resetting the operating hours (only possible to change to ""0"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,SOL,67,22,0,2034,Total yield collector_high,2,S32,0,Collector,Collector 1,1,0,0,No,kWh,Total yield collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,SOL,67,22,0,2034,Total yield collector_low,1,S32,0,Collector,Collector 1,1,0,0,No,kWh,Total yield collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,SOL,67,22,0,2030,Current collector output,1,S16,1,Collector,Collector 1,1,0,32767,No,kW,Current collector output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,SOL,67,0,0,23084,Activate relay test,1,U8,0,General,General,1,0,1,No,,Activate relay test#0=AUS#1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,SOL,67,0,0,21036,VA1 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,SOL,67,0,0,21037,VA2 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,SOL,67,0,0,21038,VA3 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,SOL,67,0,0,21039,VA1-FE1 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,SOL,67,0,0,21040,VA2- FE1 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,SOL,67,0,0,21041,VA3-FE1 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,SOL,67,0,0,21043,VA1-FE2 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,SOL,67,0,0,21044,VA2- FE2 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,SOL,67,0,0,21045,VA3-FE2 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,SOL,67,0,0,21078,VA10V/PWM output,1,U8,0,General,General,5,0,100,Yes,%,"Status output / activation 0-100% (5% steps, 0-10V output must be config.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,SOL,67,0,0,21079, VA10V/PWM-FE1 output,1,U8,0,General,General,5,0,100,Yes,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,SOL,67,0,0,21080, VA10V/PWM-FE2 output,1,U8,0,General,General,5,0,100,Yes,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,SOL,67,0,0,29042,Active error 1_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,SOL,67,0,0,29042,Active error 1_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,SOL,67,0,0,29042,Active error 1_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,SOL,67,0,0,29042,Active error 1_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,SOL,67,0,0,29042,Active error 1_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,SOL,67,0,0,29042,Active error 1_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,SOL,67,0,0,29042,Active error 1_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,SOL,67,0,0,29042,Active error 1_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,SOL,67,0,0,29042,Active error 1_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,SOL,67,0,0,29043,Active error 2_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,SOL,67,0,0,29043,Active error 2_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,SOL,67,0,0,29043,Active error 2_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,SOL,67,0,0,29043,Active error 2_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,SOL,67,0,0,29043,Active error 2_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,SOL,67,0,0,29043,Active error 2_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,SOL,67,0,0,29043,Active error 2_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,SOL,67,0,0,29043,Active error 2_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,SOL,67,0,0,29043,Active error 2_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,SOL,67,0,0,29044,Active error 3_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,SOL,67,0,0,29044,Active error 3_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,SOL,67,0,0,29044,Active error 3_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,SOL,67,0,0,29044,Active error 3_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,SOL,67,0,0,29044,Active error 3_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,SOL,67,0,0,29044,Active error 3_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,SOL,67,0,0,29044,Active error 3_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,SOL,67,0,0,29044,Active error 3_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,SOL,67,0,0,29044,Active error 3_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,SOL,67,0,0,29045,Active error 4_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,SOL,67,0,0,29045,Active error 4_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,SOL,67,0,0,29045,Active error 4_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,SOL,67,0,0,29045,Active error 4_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,SOL,67,0,0,29045,Active error 4_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,SOL,67,0,0,29045,Active error 4_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,SOL,67,0,0,29045,Active error 4_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,SOL,67,0,0,29045,Active error 4_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,SOL,67,0,0,29045,Active error 4_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,SOL,67,0,0,29046,Active error 5_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,SOL,67,0,0,29046,Active error 5_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,SOL,67,0,0,29046,Active error 5_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,SOL,67,0,0,29046,Active error 5_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,SOL,67,0,0,29046,Active error 5_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,SOL,67,0,0,29046,Active error 5_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,SOL,67,0,0,29046,Active error 5_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,SOL,67,0,0,29046,Active error 5_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,SOL,67,0,0,29046,Active error 5_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,SOL,67,22,0,2056,Solar controller status,1,U8,0,Collector,Collector 1,1,0,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,SOL,67,22,1,2056,Solar controller status,1,U8,0,Collector,Collector 2,1,0,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,SOL,67,23,0,16,TU storage tank bottom temp.,1,S16,1,Solar storage tank,Solar st. tank 1,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,SOL,67,23,0,15,TO storage tank top temp.,1,S16,1,Solar storage tank,Solar st. tank 1,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,SOL,67,23,1,16,TU storage tank bottom temp.,1,S16,1,Solar storage tank,Solar st. tank 2,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,SOL,67,23,1,15,TO storage tank top temp.,1,S16,1,Solar storage tank,Solar st. tank 2,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,SOL,67,23,2,16,TU storage tank bottom temp.,1,S16,1,Solar storage tank,Solar st. tank 3,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,SOL,67,23,2,15,TO storage tank top temp.,1,S16,1,Solar storage tank,Solar st. tank 3,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,SOL,67,23,3,16,TU storage tank bottom temp.,1,S16,1,Solar storage tank,Solar st. tank 4,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,SOL,67,23,3,15,TO storage tank top temp.,1,S16,1,Solar storage tank,Solar st. tank 4,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,SOL,67,22,0,62,Vset volume flow solar circuit,1,S16,2,Collector,Collector 1,1,0,0,No,l/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,SOL,67,22,0,60,TKV collector supply temp.,1,S16,1,Collector,Collector 1,1,-300,3000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,SOL,67,22,0,61,TKR collector return temp.,1,S16,1,Collector,Collector 1,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,SOL,67,22,0,1050,Current speed pump Solar,1,U8,0,Collector,Collector 1,1,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,SOL,67,22,1,62,Vset volume flow solar circuit,1,S16,2,Collector,Collector 2,1,0,0,No,l/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,SOL,67,22,1,60,TKV collector supply temp.,1,S16,1,Collector,Collector 2,1,-300,3000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,SOL,67,22,1,61,TKR collector return temp.,1,S16,1,Collector,Collector 2,1,0,1000,No,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,SOL,67,22,1,1050,Current speed pump Solar,1,U8,0,Collector,Collector 2,1,0,100,No,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,SOL,68,22,0,14,TKO1 collector temperature,1,S16,1,Collector,Collector 1,1,-300,3000,No,°C,TKO1 collector temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,SOL,68,22,1,14,TKO2 collector temperature,1,S16,1,Collector,Collector 2,1,-300,3000,No,°C,TKO2 collector temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,SOL,68,22,1,2034,Total yield collector_high,2,S32,0,Collector,Collector 2,1,0,0,No,kWh,Total yield collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,SOL,68,22,1,2034,Total yield collector_low,1,S32,0,Collector,Collector 2,1,0,0,No,kWh,Total yield collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,SOL,68,22,1,2030,Current collector output,1,S16,1,Collector,Collector 2,1,0,32767,No,kW,Current collector output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,SOL,68,22,0,2032,Operating hours pump Solar,1,U16,0,Collector,Collector 1,1,0,65535,No,h,"Under 81 Resetting the operating hours (only possible to change to ""0"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,SOL,68,22,1,2032,Operating hours pump Solar,1,U16,0,Collector,Collector 2,1,0,65535,No,h,"Under 81 Resetting the operating hours (only possible to change to ""0"")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,SOL,68,22,0,2034,Total yield collector_high,2,S32,0,Collector,Collector 1,1,0,0,No,kWh,Total yield collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,SOL,68,22,0,2034,Total yield collector_low,1,S32,0,Collector,Collector 1,1,0,0,No,kWh,Total yield collector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,SOL,68,22,0,2030,Current collector output,1,S16,1,Collector,Collector 1,1,0,32767,No,kW,Current collector output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,SOL,68,0,0,23084,Activate relay test,1,U8,0,General,General,1,0,1,No,,Activate relay test#0=AUS#1=EIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,SOL,68,0,0,21036,VA1 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,SOL,68,0,0,21037,VA2 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,SOL,68,0,0,21038,VA3 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,SOL,68,0,0,21039,VA1-FE1 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,SOL,68,0,0,21040,VA2- FE1 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,SOL,68,0,0,21041,VA3-FE1 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,SOL,68,0,0,21043,VA1-FE2 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,SOL,68,0,0,21044,VA2- FE2 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,SOL,68,0,0,21045,VA3-FE2 output,1,U8,0,General,General,1,0,1,Yes,,Output status / activation 0=OFF 1=ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,SOL,68,0,0,21078,VA10V/PWM output,1,U8,0,General,General,5,0,100,Yes,%,"Status output / activation 0-100% (5% steps, 0-10V output must be config.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,SOL,68,0,0,21079, VA10V/PWM-FE1 output,1,U8,0,General,General,5,0,100,Yes,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,SOL,68,0,0,21080, VA10V/PWM-FE2 output,1,U8,0,General,General,5,0,100,Yes,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,SOL,68,0,0,29042,Active error 1_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,SOL,68,0,0,29042,Active error 1_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,SOL,68,0,0,29042,Active error 1_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,SOL,68,0,0,29042,Active error 1_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,SOL,68,0,0,29042,Active error 1_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,SOL,68,0,0,29042,Active error 1_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,SOL,68,0,0,29042,Active error 1_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,SOL,68,0,0,29042,Active error 1_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,SOL,68,0,0,29042,Active error 1_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,SOL,68,0,0,29043,Active error 2_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,SOL,68,0,0,29043,Active error 2_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,SOL,68,0,0,29043,Active error 2_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,SOL,68,0,0,29043,Active error 2_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,SOL,68,0,0,29043,Active error 2_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,SOL,68,0,0,29043,Active error 2_function_group,8,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,SOL,68,0,0,29043,Active error 2_function_number,9,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,SOL,68,0,0,29043,Active error 2_error_type,10,U8,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,SOL,68,0,0,29043,Active error 2_error_code,11,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,SOL,68,0,0,29044,Active error 3_appearance_time,3,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,SOL,68,0,0,29044,Active error 3_appearance_date,4,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,SOL,68,0,0,29044,Active error 3_disappear_time,5,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,SOL,68,0,0,29044,Active error 3_disappear_date,6,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,SOL,68,0,0,29044,Active error 3_source,7,U16,0,General,General,1,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
